eth_sent,eth_received,num_sent_txs,num_received_txs,total_txs,in_degree,out_degree,sent_received_ratio,address,account_age_days,avg_time_diff_hours,avg_tx_value,std_dev_tx_value
0.0400831460197654,0.5672269260239055,1,2,3,1,1,0.07066497289852425,0xef9bd7326c328f4b548268d7291a7ac42f975e91,5.951666666666667,71.42,0.20243669068122364,0.31281710087704095
5.318782473606726,5.342060008024457,29,9,38,6,9,0.9956424057338986,0x15abecfbc5eae6a9df5ca615ea4e60217b965827,294.99902777777777,191.35072072072072,0.2805484863587154,0.5147647067237003
32.28415299000001,0.0,38,0,38,0,15,32284152.99000001,0x963737c550e70ffe4d59464542a28604edb2ef9a,960.44125,622.9889189189189,0.8495829734210525,2.5707426758469216
12.771266843179943,0.0,16,0,16,0,6,12771266.843179943,0x016606acc6b0cfe537acc221e3bf1bb44b4049ee,379.01416666666665,606.4226666666667,0.7982041776987464,2.384438775098662
0.014743318115952,0.0,2,0,2,0,1,14743.318115952,0xdd1f1b4b45095dfafb6f19ad4662bd4d3f5781e7,0.205,4.92,0.007371659057976,0.005144027283419298
0.0038507560872946,0.0,1,0,1,0,1,3850.7560872946,0x837f9188171a3755ee143a84bd684dfd9a2e5291,0.0,0.0,0.0038507560872946,0.0
0.0142849040924816,0.0,1,0,1,0,1,14284.9040924816,0x0a70cad3df3c607131d325a6f1b88b4b62f89630,0.0,0.0,0.0142849040924816,0.0
0.0,0.0302007296670971,0,1,1,1,0,0.0,0xe4508f53470a140691688c1030f25cd0de988039,0.0,0.0,0.0302007296670971,0.0
0.0,1.34637133690827,0,1,1,1,0,0.0,0x928cef29ea5ec1342ff87e3d3c85feaa2003b41d,0.0,0.0,1.34637133690827,0.0
0.0,22.720984175063478,0,16,16,8,0,0.0,0x187fe1a8b76c60b85c00a2819152ff00ff642386,511.69708333333335,818.7153333333334,1.4200615109414674,1.5254654681547313
0.0,1.8283556542753947,0,4,4,1,0,0.0,0x3396f3b8a99577858242544d3aa6fda0f6277ca5,4.019583333333333,32.156666666666666,0.4570889135688487,0.24100108367499273
0.0,0.029239915714241,0,1,1,1,0,0.0,0x733a2e87fc5b66c208c684cbcda1000002746909,0.0,0.0,0.029239915714241,0.0
0.0,0.004737598032011,0,1,1,1,0,0.0,0x8b280d437d9bbb46a0d125ce88e7a2f30a8a444e,0.0,0.0,0.004737598032011,0.0
0.0,0.0,0,11205,11205,394,0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1959.5113425925927,4.197453786346146,0.0,0.0
0.0,0.0126503129858072,0,1,1,1,0,0.0,0x62ee3ef5774eed0e713de2cad44e6823b3441b58,0.0,0.0,0.0126503129858072,0.0
